Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pIC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,InChI,SMILES,updated,MOL_smiles,unique_id
QSDHRATYXWRXIW-LNNLXFCONA-N,CHEMBL592200,1956,A,5.87,chembl20,607157,9606,EGFR,1260,"InChI=1/C21H17Cl2FN2OS/c22-16-10-15(20(27)19(23)11-16)13-26(12-14-6-8-17(24)9-7-14)21(28)25-18-4-2-1-3-5-18/h1-11,27H,12-13H2,(H,25,28)/f/h25H",C=1(C(O)=C(CN(C(NC=2C=CC=CC2)=S)CC=3C=CC(=CC3)F)C=C(C1)Cl)Cl,,Oc1c(Cl)cc(Cl)cc1CN(Cc1ccc(F)cc1)C(=S)Nc1ccccc1,40ad382a868f3d706f4e653e576adadf0f993d08
QSKTXQACKBOBKD-VEORKLDJNA-N,45141351,1956,A,9.07058,pubchem,457029,9606,EGFR,1260,"InChI=1/C23H16BrN5O2S/c24-14-4-3-5-15(10-14)28-22-18-11-16(8-9-19(18)25-13-26-22)27-21(30)12-29-23(31)17-6-1-2-7-20(17)32-29/h1-11,13H,12H2,(H,27,30)(H,25,26,28)/f/h27-28H",BrC=1C=C(NC2=NC=NC3=C2C=C(NC(=O)CN4SC=5C(C4=O)=CC=CC5)C=C3)C=CC1,,O=C(Cn1sc2ccccc2c1=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7e3a934c4a49cafc7b104492ecf5b3d2e7fdc22c
QSMLEYYCYZLPGW-QQYWGXKINA-N,CHEMBL2029436,1956,A,9.52,chembl20,819567,9606,EGFR,1260,"InChI=1/C33H34N8O3/c1-4-30(42)35-24-9-8-12-27(19-24)41-31-23(22-40(33(41)43)25-10-6-5-7-11-25)21-34-32(37-31)36-28-14-13-26(20-29(28)44-3)39-17-15-38(2)16-18-39/h4-14,19-21H,1,15-18,22H2,2-3H3,(H,35,42)(H,34,36,37)/f/h35-36H",N1=C(N=C2C(=C1)CN(C3=CC=CC=C3)C(=O)N2C=4C=CC=C(NC(C=C)=O)C4)NC=5C=CC(=CC5OC)N6CCN(CC6)C,,C=CC(=O)Nc1cccc(N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,644609641ce44bc21ffaae539d893fefe01c3da5
QSNRYLKZJBIXOJ-LNNLXFCONA-N,CHEMBL2333991,1956,A,6.9,chembl20,942125,9606,EGFR,1260,"InChI=1/C22H19N3O2/c1-26-20-12-18-19(13-21(20)27-2)23-14-24-22(18)25-17-10-6-9-16(11-17)15-7-4-3-5-8-15/h3-14H,1-2H3,(H,23,24,25)/f/h25H",O(C)C=1C=C2C(=NC=NC2=CC1OC)NC3=CC(=CC=C3)C4=CC=CC=C4,,COc1cc2ncnc(Nc3cccc(-c4ccccc4)c3)c2cc1OC,2a5638ca3793a5d31460b2db028a0c2940b92bdd
QSPYRNNXWWNWNG-LILDFLRNNA-N,CHEMBL93173,1956,A,6.77,chembl20,66598,9606,EGFR,1260,"InChI=1/C18H19N3O2/c1-12-5-4-6-13(7-12)10-19-18-14-8-16(22-2)17(23-3)9-15(14)20-11-21-18/h4-9,11H,10H2,1-3H3,(H,19,20,21)/f/h19H",C1=2C(=NC=NC1=CC(=C(C2)OC)OC)NCC3=CC(C)=CC=C3,,COc1cc2ncnc(NCc3cccc(C)c3)c2cc1OC,1a4721f0ce925f90a7c90869219cf81c328b2a10
QSTDXROSWSUWIL-UHFFFAOYNA-N,CHEMBL542893,1956,A,5.82,chembl20,63767,9606,EGFR,1260,"InChI=1/C20H23NO3/c22-20(10-11-21-12-14-23-15-13-21)18-6-8-19(9-7-18)24-16-17-4-2-1-3-5-17/h1-9H,10-16H2",N1(CCC(C2=CC=C(OCC3=CC=CC=C3)C=C2)=O)CCOCC1,,O=C(CCN1CCOCC1)c1ccc(OCc2ccccc2)cc1,3957a854a71bebf9e6139cb53d0d896216e75fd9
QSUNZQDMCQHQDO-QWOVJGMINA-N,CHEMBL165547,1956,A,9.25,chembl20,66725,9606,EGFR,1260,"InChI=1/C17H18BrN5O2/c1-23(8-13(25)9-24)16-6-14-15(7-19-16)20-10-21-17(14)22-12-4-2-3-11(18)5-12/h2-7,10,13,24-25H,8-9H2,1H3,(H,20,21,22)/f/h22H",C1=2C(=NC=NC1=CN=C(C2)N(CC(O)CO)C)NC3=CC(Br)=CC=C3,,CN(CC(O)CO)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,e0a790cc9b8649526633c30653e3b6ce4f981a10
QTCFYQHZJIIHBS-QWOVJGMINA-N,CHEMBL379787,1956,N,4.6,chembl20,887868,9606,EGFR,1260,"InChI=1/C20H21N5O4/c26-19(15-4-3-5-16(14-15)25(27)28)22-20-21-17-6-1-2-7-18(17)24(20)9-8-23-10-12-29-13-11-23/h1-7,14H,8-13H2,(H,21,22,26)/f/h22H",C1=CC2=C(N=C(N2CCN3CCOCC3)NC(=O)C=4C=CC=C(C4)N(=O)=O)C=C1,,O=C(Nc1nc2ccccc2n1CCN1CCOCC1)c1cccc([N+](=O)[O-])c1,0bf830345e92e454a00781e3542b344977bf79e4
QTECWEWNSUDGNT-PKRZOPRNNA-N,44564023,1956,A,8.82102,pubchem,345876,9606,EGFR,1260,"InChI=1/C24H25ClFN5O3/c1-2-22(32)29-24-21(34-9-3-6-31-7-10-33-11-8-31)14-20-23(30-24)19(27-15-28-20)13-16-4-5-18(26)17(25)12-16/h2,4-5,12,14-15H,1,3,6-11,13H2,(H,29,30,32)/f/h29H",ClC=1C=C(CC2=NC=NC=3C2=NC(NC(=O)C=C)=C(OCCCN4CCOCC4)C3)C=CC1F,,C=CC(=O)Nc1nc2c(Cc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,9d18fc7ccb5ff56fac62f17870d710e14c93be3d
QTIIRIGGCVGCBD-UHFFFAOYNA-N,CHEMBL292648,1956,N,2.92,chembl20,159832,9606,EGFR,1260,"InChI=1/C13H10N2O/c14-7-9(8-15)10-3-1-5-12-11(10)4-2-6-13(12)16/h2,4,6,16H,1,3,5H2",C1(C=2C(=C(O)C=CC2)CCC1)=C(C#N)C#N,,N#CC(C#N)=C1CCCc2c(O)cccc21,1ddf111ea473343686c2ecd9ab2dbc63ce46ad2b
QTJJFCPBQRQZAR-SREBMQDQNA-N,11502866,1956,A,7.10237,pubchem,263980,9606,EGFR,1260,"InChI=1/C25H17ClFN3O/c26-23-14-22(11-12-24(23)31-16-19-7-4-8-21(27)13-19)30-25-20(15-28-17-29-25)10-9-18-5-2-1-3-6-18/h1-8,11-15,17H,16H2,(H,28,29,30)/f/h30H",ClC=1C(OCC2=CC(F)=CC=C2)=CC=C(NC3=NC=NC=C3C#CC4=CC=CC=C4)C1,,Fc1cccc(COc2ccc(Nc3ncncc3C#Cc3ccccc3)cc2Cl)c1,afc04118cae2d24f13bdc3135c07586b92f56eab
QTNCCBNVGSFFAJ-PHLAQJRANA-N,71659770,1956,A,6.22185,pubchem,749394,9606,EGFR,1260,"InChI=1/C34H34ClFN4O3/c1-23-6-11-28(37-33(41)26-9-7-24(8-10-26)21-40-16-14-39(2)15-17-40)19-30(23)34(42)38-29-12-13-32(31(35)20-29)43-22-25-4-3-5-27(36)18-25/h3-13,18-20H,14-17,21-22H2,1-2H3,(H,37,41)(H,38,42)/f/h37-38H",ClC=1C=C(NC(=O)C=2C=C(NC(=O)C3=CC=C(CN4CCN(CC4)C)C=C3)C=CC2C)C=CC1OCC5=CC(F)=CC=C5,,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1C(=O)Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,73e1870dcc99d28df53cf1e330ed9a1453497afb
QTQMRBZOBKYXCG-SJMVUBKPNA-N,CHEMBL434063,1956,N,4.96,chembl20,774682,9606,EGFR,1260,"InChI=1/C30H29N3O4/c1-33(28-13-7-8-18-31-28)19-20-37-24-16-14-22(15-17-24)21-27(30(35)36)32-26-12-6-5-11-25(26)29(34)23-9-3-2-4-10-23/h2-18,27,32H,19-21H2,1H3,(H,35,36)/t27-/m0/s1/f/h35H",O=C(C1=C(N[C@@H](CC2=CC=C(OCCN(C=3N=CC=CC3)C)C=C2)C(O)=O)C=CC=C1)C4=CC=CC=C4,,CN(CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1)c1ccccn1,b856c9edaa4acf4ec21072ab48ba5942bca7c425
QTRVZMFRXOALDJ-VEORKLDJNA-N,CHEMBL202556,1956,A,8.51,chembl20,334483,9606,EGFR,1260,"InChI=1/C21H18ClFN6O2/c22-16-10-14(3-4-17(16)23)27-21-15-11-19(24-12-18(15)25-13-26-21)28-20(30)2-1-5-29-6-8-31-9-7-29/h3-4,10-13H,5-9H2,(H,24,28,30)(H,25,26,27)/f/h27-28H",C=1(N=CC=2C(C1)=C(N=CN2)NC=3C=C(C(=CC3)F)Cl)NC(C#CCN4CCOCC4)=O,,O=C(C#CCN1CCOCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,483952b5fffa5827e4e510222fb0f9730a8b8bdc
QTTYXMRMIOCNGZ-XBXBPLPCNA-N,CHEMBL1999718,1956,A,5.7,chembl20,809214,9606,EGFR,1260,"InChI=1/C17H10F3N5O/c18-17(19,20)11-2-3-12-13(5-6-22-14(12)7-11)24-16(26)25-15-4-1-10(8-21)9-23-15/h1-7,9H,(H2,22,23,24,25,26)/f/h24-25H",FC(F)(F)C=1C=C2N=CC=C(NC(=O)NC3=NC=C(C=C3)C#N)C2=CC1,,N#Cc1ccc(NC(=O)Nc2ccnc3cc(C(F)(F)F)ccc23)nc1,6e211636dc246255c8682cb7082b761983d8c545
QTVUEQZXBRDKNW-BVUZABKHNA-N,59322682,1956,A,6.66154,pubchem,739693,9606,EGFR,1260,"InChI=1/C28H24N4O3/c1-18(34)31-22-14-8-13-21(15-22)24-25-27(32-23(16-33)19-9-4-2-5-10-19)29-17-30-28(25)35-26(24)20-11-6-3-7-12-20/h2-15,17,23,33H,16H2,1H3,(H,31,34)(H,29,30,32)/t23-/m1/s1/f/h31-32H",O1C(=C(C2=C(N[C@@H](C3=CC=CC=C3)CO)N=CN=C12)C4=CC(NC(=O)C)=CC=C4)C5=CC=CC=C5,,CC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,b70dff792e3e2d12aa2c883c04f0ec03ba345120
QUEFPGDEXPAMFN-UYBDAZJANA-N,CHEMBL157541,1956,A,5.06,chembl20,65134,9606,EGFR,1260,"InChI=1/C17H13NO3S/c1-18-13-5-3-2-4-12(13)14(16(18)22)15(19)10-6-8-11(9-7-10)17(20)21/h2-9,22H,1H3,(H,20,21)/f/h20H",C1(=C(C=2C=CC=CC2N1C)C(C=3C=CC(C(O)=O)=CC3)=O)S,,Cn1c(S)c(C(=O)c2ccc(C(=O)O)cc2)c2ccccc21,7b3d5cfe3e2a58e547c6063dac51605b7e645fa3
QUFRAHTWCZTVHT-WUSLAWIHNA-N,CHEMBL345641,1956,N,4.0,chembl20,65135,9606,EGFR,1260,"InChI=1/C30H22N4O2S2/c35-27(31-19-11-3-1-4-12-19)25-21-15-7-9-17-23(21)33-29(25)37-38-30-26(22-16-8-10-18-24(22)34-30)28(36)32-20-13-5-2-6-14-20/h1-18,33-34H,(H,31,35)(H,32,36)/f/h31-32H",C1(=C(NC=2C1=CC=CC2)SSC3=C(C(NC4=CC=CC=C4)=O)C=5C=CC=CC5N3)C(NC6=CC=CC=C6)=O,,O=C(Nc1ccccc1)c1c(SSc2[nH]c3ccccc3c2C(=O)Nc2ccccc2)[nH]c2ccccc12,a91bc11679dad3f1b1838ff2fafbdf96c5c5d64d
QUIDZUWCCTZDCX-GQYRCTTQNA-N,CHEMBL1095131,1956,N,3.79,chembl20,632680,9606,EGFR,1260,"InChI=1/C19H14Cl2FN5/c20-11-5-4-10(16(21)7-11)6-14-9-15-17(26-19(23)27-18(15)25-14)24-13-3-1-2-12(22)8-13/h1-5,7-9H,6H2,(H4,23,24,25,26,27)/f/h24-25H,23H2",C1(=NC(=C2C(=N1)NC(=C2)CC=3C=CC(=CC3Cl)Cl)NC=4C=C(C=CC4)F)N,,Nc1nc(Nc2cccc(F)c2)c2cc(Cc3ccc(Cl)cc3Cl)[nH]c2n1,a7ebb195b1c8150d5495b68d49f5f65704b124c0
QUMXZLSLZVWESB-LNNLXFCONA-N,CHEMBL429827,1956,A,7.07,chembl20,454316,9606,EGFR,1260,"InChI=1/C21H18N6/c1-15-9-10-26-20(15)21(22-14-24-26)25-18-7-8-19-17(11-18)12-23-27(19)13-16-5-3-2-4-6-16/h2-12,14H,13H2,1H3,(H,22,24,25)/f/h25H",C1=CC(C)=C2C(=NC=NN12)NC=3C=C4C(=CC3)N(N=C4)CC5=CC=CC=C5,,Cc1ccn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,db20fafe53eb4bd6055252880c0b2ff9c06d582c
QUYCCARCAMJDBA-ZGZFQTMPNA-N,CHEMBL1254364,1956,N,4.89,chembl20,661840,9606,EGFR,1260,"InChI=1/C21H20BrN5/c1-13-6-3-4-7-14(13)10-17-12-18-19(24-16-9-5-8-15(22)11-16)25-21(23)26-20(18)27(17)2/h3-9,11-12H,10H2,1-2H3,(H3,23,24,25,26)/f/h24H,23H2",C1=C(Br)C=CC=C1NC2=NC(N)=NC=3N(C(=CC23)CC4=C(C=CC=C4)C)C,,Cc1ccccc1Cc1cc2c(Nc3cccc(Br)c3)nc(N)nc2n1C,7d568095dc293dd2f75ae11bcbefce9472c382bc
QVFCDPRQRUAFKS-BKLRCLHHNA-N,CHEMBL1241776,1956,A,5.13,chembl20,654933,9606,EGFR,1260,"InChI=1/C16H15N7O/c1-8(2)23-15-12(14(17)19-7-20-15)13(22-23)9-3-4-11-10(5-9)16(24)21-6-18-11/h3-8H,1-2H3,(H2,17,19,20)(H,18,21,24)/f/h24H,17H2",N=1C=NC=2N(N=C(C3=CC=C4C(C(=NC=N4)O)=C3)C2C1N)C(C)C,,CC(C)n1nc(-c2ccc3ncnc(O)c3c2)c2c(N)ncnc21,43da7b06b8bb74dbd83216a3b074583c2cd83014
QVHFAUADDZADAN-WYUMXYHSNA-N,9794758,1956,A,6.29243,pubchem,241284,9606,EGFR,1260,"InChI=1/C13H12N4O/c1-9-4-5-10(7-12(9)18)16-13-11-3-2-6-17(11)15-8-14-13/h2-8,18H,1H3,(H,14,15,16)/f/h16H",OC=1C(=CC=C(NC2=NC=NN3C2=CC=C3)C1)C,,Cc1ccc(Nc2ncnn3cccc23)cc1O,a16a59b294a2fd880f00f2c34d1c2b98b87b44c6
QVKUVEHRSYCMGZ-BUKGPZPNNA-N,CHEMBL2047248,1956,N,4.62,chembl20,828211,9606,EGFR,1260,"InChI=1/C17H13BrN4/c18-11-5-3-6-12(9-11)20-16-15-13-7-2-1-4-10(13)8-14(15)21-17(19)22-16/h1-7,9H,8H2,(H3,19,20,21,22)/f/h20H,19H2",N1=C(N=C2C(C3=CC=CC=C3C2)=C1NC4=CC=CC(=C4)Br)N,,Nc1nc2c(c(Nc3cccc(Br)c3)n1)-c1ccccc1C2,410df5854ba6bec765a9973f9ab10d22e206398b
QVKVCKWOXKTLCP-OKPOJWAQNA-N,CHEMBL1683961,1956,A,7.47,chembl20,728730,9606,EGFR,1260,"InChI=1/C27H28ClFN4O2/c1-20-24(8-3-2-4-11-33-12-14-34-15-13-33)27(31-19-30-20)32-23-9-10-26(25(28)17-23)35-18-21-6-5-7-22(29)16-21/h5-7,9-10,16-17,19H,2,4,11-15,18H2,1H3,(H,30,31,32)/f/h32H",C=1(C#CCCCN2CCOCC2)C(=NC=NC1C)NC=3C=C(C(=CC3)OCC4=CC(=CC=C4)F)Cl,,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#CCCCN1CCOCC1,32ec4b4c97b07a18de41524c78c0079bbae25f45
QVNWVYWUJBWEDI-UHFFFAOYNA-N,CHEMBL79064,1956,N,3.64,chembl20,66720,9606,EGFR,1260,"InChI=1/C10H6N2O2/c11-5-8(6-12)10(14)7-1-3-9(13)4-2-7/h1-4,8,13H",C1=C(C=CC(=C1)C(C(C#N)C#N)=O)O,,N#CC(C#N)C(=O)c1ccc(O)cc1,6026c60d161b2cb84ae62de29c6f5a55c6489e8f
QVVWIAHPRDHWQD-UHFFFAOYNA-N,CHEMBL346553,1956,A,5.21,chembl20,65135,9606,EGFR,1260,"InChI=1/C36H28N2O6S2/c1-37-27-11-7-5-9-25(27)29(31(39)21-13-17-23(18-14-21)35(41)43-3)33(37)45-46-34-30(26-10-6-8-12-28(26)38(34)2)32(40)22-15-19-24(20-16-22)36(42)44-4/h5-20H,1-4H3",C1(=C(N(C)C=2C1=CC=CC2)SSC3=C(C=4C=CC=CC4N3C)C(C5=CC=C(C(=O)OC)C=C5)=O)C(C=6C=CC(C(=O)OC)=CC6)=O,,COC(=O)c1ccc(C(=O)c2c(SSc3c(C(=O)c4ccc(C(=O)OC)cc4)c4ccccc4n3C)n(C)c3ccccc23)cc1,adfff4aeb63a91349255ec8b4f99ee591e635e81
QVWKRMXAYICTFS-VUEOKQGPNA-N,CHEMBL1682546,1956,A,5.7,chembl20,809214,9606,EGFR,1260,"InChI=1/C17H14N4S/c1-2-4-12(5-3-1)9-18-17-20-16(11-22-17)13-6-7-15-14(8-13)10-19-21-15/h1-8,10-11H,9H2,(H,18,20)(H,19,21)/f/h18,21H",C1(=CC=C2C(=C1)C=NN2)C=3N=C(SC3)NCC4=CC=CC=C4,,c1ccc(CNc2nc(-c3ccc4[nH]ncc4c3)cs2)cc1,871182344ca613a7705b9ec5e0f6b8164ca97406
QWDRFLWOAINIIY-UYBDAZJANA-N,CHEMBL272477,1956,A,7.85,chembl20,468986,9606,EGFR,1260,"InChI=1/C15H14BrN5O2/c16-11-2-1-3-13(14(11)21(8-22)9-23)20-15-10-6-17-5-4-12(10)18-7-19-15/h1-7,22-23H,8-9H2,(H,18,19,20)/f/h20H",N=1C=CC=2C(C1)=C(N=CN2)NC=3C(=C(C=CC3)Br)N(CO)CO,,OCN(CO)c1c(Br)cccc1Nc1ncnc2ccncc12,9901aba35b984a482f81c685d35d3ab9082101ac
QWGBPZPZQJJAMU-MJHPXVFFNA-N,70694245,1956,A,7.29499,pubchem,661563,9606,EGFR,1260,"InChI=1/C27H22ClN5O3/c1-3-26(34)33-23-12-20-22(13-25(23)35-4-2)31-15-17(14-29)27(20)32-18-8-9-24(21(28)11-18)36-16-19-7-5-6-10-30-19/h3,5-13,15H,1,4,16H2,2H3,(H,31,32)(H,33,34)/f/h32-33H",ClC=1C=C(NC=2C=3C(N=CC2C#N)=CC(OCC)=C(NC(=O)C=C)C3)C=CC1OCC4=NC=CC=C4,,C=CC(=O)Nc1cc2c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c(C#N)cnc2cc1OCC,2181829c48c24590cb72017aa87d3e913aa99c2f
QWGHOVCDGWDKON-JJFURXLTNA-N,CHEMBL84141,1956,N,4.28,chembl20,64454,9606,EGFR,1260,"InChI=1/C22H20N2O4S2/c1-23-17-9-5-3-7-13(17)15(11-19(25)26)21(23)29-30-22-16(12-20(27)28)14-8-4-6-10-18(14)24(22)2/h3-10H,11-12H2,1-2H3,(H,25,26)(H,27,28)/f/h25,27H",C1(=C(C2=CC=CC=C2N1C)CC(O)=O)SSC3=C(C4=CC=CC=C4N3C)CC(O)=O,,Cn1c(SSc2c(CC(=O)O)c3ccccc3n2C)c(CC(=O)O)c2ccccc21,fcd088f575e0a01b7e76eafd8917a712d6edc096
QWNVYGCSKJLQIT-OHOIOIFKNA-N,CHEMBL211003,1956,A,7.7,chembl20,354895,9606,EGFR,1260,"InChI=1/C21H23ClFN5O2/c1-12(21(29)24-2)28(3)10-13-8-14-17(9-18(13)30-4)25-11-26-20(14)27-16-7-5-6-15(22)19(16)23/h5-9,11-12H,10H2,1-4H3,(H,24,29)(H,25,26,27)/t12-/m1/s1/f/h24,27H",C1(=C(OC)C=C2N=CN=C(C2=C1)NC=3C(=C(C=CC3)Cl)F)CN([C@H](C)C(NC)=O)C,,CNC(=O)[C@@H](C)N(C)Cc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC,486546f2c1883ab2654ca80336553f48629f8684
QWQZKRUEXGQYOZ-STNSPPMTNA-N,CHEMBL360780,1956,A,6.79,chembl20,312997,9606,EGFR,1260,"InChI=1/C31H29Cl2N5O3/c1-4-40-28-16-26-23(15-27(28)37-29(39)11-8-12-38(2)3)30(21(17-34)18-35-26)36-22-13-24(32)31(25(33)14-22)41-19-20-9-6-5-7-10-20/h5-11,13-16,18H,4,12,19H2,1-3H3,(H,35,36)(H,37,39)/b11-8+/f/h36-37H",C1=2C(=C(C#N)C=NC1=CC(=C(C2)NC(/C=C/CN(C)C)=O)OCC)NC3=CC(Cl)=C(C(=C3)Cl)OCC4=CC=CC=C4,,CCOc1cc2ncc(C#N)c(Nc3cc(Cl)c(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,53527a35c39d0c9e9175137a7b8e56c15909a6ae
QWVDOEJGSQMFKO-XDBCXEBCNA-N,CHEMBL2426377,1956,N,4.62,chembl20,980992,9606,EGFR,1260,"InChI=1/C25H27N7O2/c1-17-15-26-25(30-24(17)19-16-27-32-13-6-5-8-21(19)32)29-20-14-18(10-11-22(20)34-4)28-23(33)9-7-12-31(2)3/h5-11,13-16H,12H2,1-4H3,(H,28,33)(H,26,29,30)/b9-7+/f/h28-29H",C1(=CN=C(N=C1C=2C=NN3C2C=CC=C3)NC4=C(C=CC(=C4)NC(/C=C/CN(C)C)=O)OC)C,,COc1ccc(NC(=O)/C=C/CN(C)C)cc1Nc1ncc(C)c(-c2cnn3ccccc23)n1,e83f31c358d863daafcbc69f91888bb86df908b0
QWYNDGPXFFALKC-HBPNYYRVNA-N,CHEMBL368702,1956,A,7.59,chembl20,312997,9606,EGFR,1260,"InChI=1/C32H30ClN5O3/c1-2-40-30-18-27-25(17-28(30)37-31(39)10-6-13-38-14-7-15-38)32(23(19-34)20-35-27)36-24-11-12-29(26(33)16-24)41-21-22-8-4-3-5-9-22/h3-6,8-12,16-18,20H,2,7,13-15,21H2,1H3,(H,35,36)(H,37,39)/b10-6+/f/h36-37H",C1=2C(=C(C#N)C=NC1=CC(=C(C2)NC(/C=C/CN3CCC3)=O)OCC)NC4=CC(Cl)=C(C=C4)OCC5=CC=CC=C5,,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCC1,99397a784b1b4ea71b55f83f5278931ef0373501
QXBRLYYVUXFWHN-ACIDLTHQNA-N,73352567,1956,A,7.72816,pubchem,776746,9606,EGFR,1260,"InChI=1/C29H27ClFN5O4S/c1-41(37,38)35-12-11-32-16-23-7-10-27(40-23)20-5-8-26-24(14-20)29(34-18-33-26)36-22-6-9-28(25(30)15-22)39-17-19-3-2-4-21(31)13-19/h2-10,13-15,18,32,35H,11-12,16-17H2,1H3,(H,33,34,36)/f/h36H",ClC=1C=C(NC2=NC=NC3=C2C=C(C=4OC(CNCCNS(=O)(=O)C)=CC4)C=C3)C=CC1OCC5=CC(F)=CC=C5,,CS(=O)(=O)NCCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,ad3b3181535fe1db42fd10cdf46d9f4612d86d63
QXHOCHWKUSXBGX-WUSLAWIHNA-N,73292363,1956,A,6.11351,pubchem,770081,9606,EGFR,1260,"InChI=1/C27H28ClN7O2/c1-4-25(36)31-21-13-22(24(37-3)14-23(21)35-11-9-34(2)10-12-35)32-27-30-16-19(28)26(33-27)18-15-29-20-8-6-5-7-17(18)20/h4-8,13-16,29H,1,9-12H2,2-3H3,(H,31,36)(H,30,32,33)/f/h31-32H",ClC=1C(=NC(NC=2C=C(NC(=O)C=C)C(N3CCN(CC3)C)=CC2OC)=NC1)C=4C=5C(NC4)=CC=CC5,,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)c(OC)cc1N1CCN(C)CC1,4cd25aeb9f3ee379afe6c7177deb176be12d1709
QXIJLZUHVBQWAZ-JUVSQHEYNA-N,CHEMBL472544,1956,A,6.21,chembl20,512831,9606,EGFR,1260,"InChI=1/C25H28ClN7O4/c26-19-14-18(6-7-20(19)37-15-17-4-2-1-3-5-17)30-24-22(23(27)28-16-29-24)25(35)32-31-21(34)8-9-33-10-12-36-13-11-33/h1-7,14,16H,8-13,15H2,(H,31,34)(H,32,35)(H3,27,28,29,30)/f/h30-32H,27H2",N=1C(NC=2C=CC(OCC3=CC=CC=C3)=C(C2)Cl)=C(C(N)=NC1)C(NNC(CCN4CCOCC4)=O)=O,,Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1C(=O)NNC(=O)CCN1CCOCC1,1ea91de1e8340d8f76fbbf70e13a40bbbf4b26da
QXKKPVVOOWBLND-YAQRNVERNA-N,CHEMBL1994074,1956,A,5.7,chembl20,809214,9606,EGFR,1260,"InChI=1/C13H9BrN2/c14-10-6-7-12-11(8-10)13(16-15-12)9-4-2-1-3-5-9/h1-8H,(H,15,16)/f/h15H",BrC1=CC=2C(=NNC2C=C1)C3=CC=CC=C3,,Brc1ccc2[nH]nc(-c3ccccc3)c2c1,1461267a131fd09e9efb1ff186d270714c22130f
QXRJBJVCBQSLTA-MSHHZIMBNA-N,CHEMBL1988300,1956,A,5.7,chembl20,809214,9606,EGFR,1260,"InChI=1/C22H17N5S/c23-15-8-5-13(6-9-15)16-12-28-21-14(11-25-22(24)20(16)21)7-10-19-26-17-3-1-2-4-18(17)27-19/h1-12H,23H2,(H2,24,25)(H,26,27)/f/h26H,24H2",S1C=2C(C(C3=CC=C(N)C=C3)=C1)=C(N=CC2C=CC4=NC=5C(N4)=CC=CC5)N,,Nc1ccc(-c2csc3c(C=Cc4nc5ccccc5[nH]4)cnc(N)c23)cc1,04d7ce93c2c8bd72978e4ef46831380a20440530
QXULSIJDISMUNF-GPQMBLKYNA-N,CHEMBL92985,1956,A,7.25,chembl20,66586,9606,EGFR,1260,"InChI=1/C14H10FN3/c15-10-4-3-5-11(8-10)18-14-12-6-1-2-7-13(12)16-9-17-14/h1-9H,(H,16,17,18)/f/h18H",C=1(C2=C(C=CC=C2)N=CN1)NC=3C=C(F)C=CC3,,Fc1cccc(Nc2ncnc3ccccc23)c1,952e8c9c3a476626fcf061868771c7204b3eb9e3
QXXYOYCCHAEKLL-SPEPDGBUNA-N,10671481,1956,A,9.29243,pubchem,661563,9606,EGFR,1260,"InChI=1/C21H22BrN5O2/c22-15-2-1-3-16(12-15)26-21-18-13-17(4-5-19(18)23-14-24-21)25-20(28)6-7-27-8-10-29-11-9-27/h1-5,12-14H,6-11H2,(H,25,28)(H,23,24,26)/f/h25-26H",BrC=1C=C(NC2=NC=NC=3C2=CC(NC(=O)CCN4CCOCC4)=CC3)C=CC1,,O=C(CCN1CCOCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,27ae201d105ed37a0162f28dcf9aadcbc60c8a7c
