MOL_smiles,pIC50,Gene_Symbol,Original_Entry_ID
CNC(=O)c1cn(C)c2ccccc12,5.51,EGFR,CHEMBL137422
CCN(CC)CCOc1c(C(=O)OC)c2c3c(oc2c2ccccc12)C(=O)c1ccccc1C3=O,5.3,EGFR,CHEMBL202162
CC(C)c1cc(/C=C2\C(=O)Nc3ccc(Cl)cc32)cc(C(C)C)c1O,5.02,EGFR,CHEMBL89723
CN1C(=O)C(c2ccc3ccccc3c2)C(c2ccncc2)=NC1=NCC(N)Cc1ccccc1,6.2,EGFR,CHEMBL1990496
CS(=O)(=O)c1ccc(-c2cncc3sc(C(N)=O)cc23)cc1,5.7,EGFR,CHEMBL1972362
CN1CCN(c2cccc3c2C(=O)c2ccccc2C3=O)CC1,4.55,EGFR,CHEMBL1491703
Cc1cccc(Nc2ncnc3c2sc2ccc(N)cc23)c1,8.68,EGFR,CHEMBL155278
FC(F)(F)c1cccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc4c(c3)OCCO4)n2)c1,6.1,EGFR,CHEMBL362155
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,3.71,EGFR,CHEMBL477
CN(C)/N=N/c1ccc2ncnc(NCc3ccccc3)c2c1,6.32,EGFR,CHEMBL137027
Cc1cc(C)c(/C=C2\C(=O)NC(=O)N2CCc2ccccc2)[nH]1,4.86,EGFR,CHEMBL425067
COc1nc(Nc2ccc(-c3nc4ccccc4s3)cc2)c2cc[nH]c2n1,5.11,EGFR,CHEMBL462338
CCCCC(=Cc1coc2nc(N)nc(N)c12)c1ccccc1OC,3.28,EGFR,CHEMBL604879
OCC(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,9.74,EGFR,CHEMBL166093
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C(C)C)[C@@H](C)C(N)=O,9.0,EGFR,CHEMBL208048
N#C/C(=C\c1c[nH]c2ccccc12)c1n[nH]c(N)c1C#N,4.0,EGFR,CHEMBL65827
Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1NC(=O)c1ccc(O)nc1,5.88,EGFR,CHEMBL3234743
Brc1cccc(Nc2ncnc3cnc(NCCCN4CCOCC4)cc23)c1,9.0,EGFR,CHEMBL165574
c1ccc(Nc2ncnc3c2[nH]c2ccccc23)cc1,5.68,EGFR,CHEMBL544640
N#Cc1c(O)nc(O)c2c(=N)oc3ccc(Cl)cc3c12,5.7,EGFR,CHEMBL1973711
Cc1cccc(Nc2ncnc3cc(NCCCn4ccnc4)ncc23)c1,8.46,EGFR,CHEMBL340898
Oc1csc(NN=C2CCCCCC2)n1,4.44,EGFR,CHEMBL589165
N#C/C(=C\c1cc(O)ccc1O)C(=O)O,4.7,EGFR,CHEMBL501368
N#C/C(=C/c1cc(O)ccc1O)C(=O)O,4.62,EGFR,CHEMBL76642
O=C(Nc1ccccc1)N(Cc1ccc(O)cc1)Cc1cccc(Cl)c1O,6.02,EGFR,CHEMBL592211
C=S(O)(O)=CCN(CCCCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1)C(=O)C(F)(F)F,6.63,EGFR,CHEMBL273789
COc1cc2ncc(C#N)c(Nc3cccc(F)c3)c2cc1OC,6.13,EGFR,CHEMBL320479
COc1cc2ncc(C#N)c(Nc3cccc(N(C)C)c3)c2cc1OC,6.07,EGFR,CHEMBL110035
O=C1Cc2c([nH]c3ccc([N+](=O)[O-])cc23)-c2ccccc2N1,6.0,EGFR,CHEMBL50894
Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,8.19,EGFR,CHEMBL69629
COc1cc(-c2ccc3c(c2)Nc2ccc(C(=O)NCc4cccc(F)c4)cc2NC3=O)ccc1O,6.3,EGFR,CHEMBL2000832
CN1CCC(O)(c2nc(-c3ccc(F)cc3)c(-c3ccncc3)o2)CC1,6.1,EGFR,CHEMBL22978
CC(C)n1nc(-c2cnc3nccnc3c2)c2c(N)ncnc21,4.15,EGFR,CHEMBL1241775
C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,9.04,EGFR,CHEMBL51659
Cc1cccc(Nc2ncnc3cnc(N)nc23)c1,7.77,EGFR,CHEMBL298931
CCCOc1cc2ncnc(Nc3ccc(NC(=O)OCC)c(C)c3)c2cc1OC,5.41,EGFR,CHEMBL3221542
CC(c1cccc(F)c1)n1ncc2cc(Nc3ncnc4cc(C#C[C@@H]5C[C@@H](OC(=O)N6CCOCC6)CN5)sc34)ccc21,6.92,EGFR,CHEMBL503253
O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc5c(ccn5Cc5cscn5)c4)c3s2)C1)N1CCOCC1,6.17,EGFR,CHEMBL451347
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,10.0,EGFR,CHEMBL31965
CCS(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3cccc(-c4ccccc4F)c3)o2)c1,6.22,EGFR,CHEMBL372474
Nc1nc2cc3ccccc3c-2c(Nc2ccc(F)cc2)[nH]1,3.56,EGFR,CHEMBL2047241
Cn1c(SSc2c(C(N)=O)c3ccccc3n2C)c(C(N)=O)c2ccccc21,5.33,EGFR,CHEMBL157807
NCCc1cn(Cc2ccc(-c3ccccc3)cc2)c2ccc(OCCc3ccc(O)cc3)cc12,5.89,EGFR,CHEMBL1095154
c1ccc(Nc2ncnc3[nH]c4c(c23)CCCC4)cc1,6.51,EGFR,CHEMBL433305
O=C(Cc1ccc(Br)cc1)NS(=O)(=O)c1ccc(F)cc1,4.84,EGFR,CHEMBL1828877
CC(C)n1nc(-c2cccc(CO)c2)c2c(N)ncnc21,4.0,EGFR,CHEMBL1241582
CN(C)S(=O)(=O)c1ccc2[nH]c(O)c(Cc3cc4c([nH]3)=CCCC=4)c2c1,3.42,EGFR,CHEMBL605003
CCC(C)[C@@H]1[C@@](C)(C(=O)/C=C/OC)[C@H]2[C@H](C)C[C@@](C)(O)C[C@]2(O)C(=O)[C@@]1(C)O,4.98,EGFR,CHEMBL498247
O=C(O)Cc1c(S)[nH]c2ccccc12,4.83,EGFR,CHEMBL83429
NC(=S)N/N=C(/C=C/c1cccc(F)c1)c1ccccc1,5.68,EGFR,CHEMBL1830261
O=C(c1cc2ccccc2[nH]1)c1cc2c(Nc3ccc(F)cc3)ncnc2s1,7.36,EGFR,CHEMBL1928310
c1ccc(-c2c(SSc3[nH]c4ccccc4c3-c3ccccc3)[nH]c3ccccc23)cc1,4.0,EGFR,CHEMBL422540
CCN1CCN(Cc2ccc(-c3cc4c(N[C@@H](C)c5ccccc5)ncnc4[nH]3)cc2)CC1,7.4,EGFR,CHEMBL484270
CCN1CCN(Cc2ccc(-c3cc4c(N[C@H](C)c5ccccc5)ncnc4[nH]3)cc2)CC1,8.7,EGFR,CHEMBL587723
CCNCc1ccc(-c2cc3c(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)ncnc3s2)[nH]1,6.92,EGFR,CHEMBL480348
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCC1CCN(C)CC1,6.82,EGFR,CHEMBL24979
CCN(CC)CCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,7.03,EGFR,CHEMBL293064
OC1CCN(CCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,7.89,EGFR,CHEMBL404405
CCC(C)=CCC(=O)C(=O)/C=C/C=C/C=C/C=C/C=C/C=C/[C@@H]1C[C@@H](O)[C@H](C(=O)O)O1,5.8,EGFR,CHEMBL464721
CC1=NC(SCc2ccccc2)=NC(c2ccc(O)cc2O)C1C(=O)Nc1cccc([N+](=O)[O-])c1,4.25,EGFR,CHEMBL1087055
C[C@@H](Oc1cc(-n2cnc3ccc(OCC4CCN(C)CC4)cc32)sc1C(N)=O)c1ccccc1C(F)(F)F,5.87,EGFR,CHEMBL1794068
NCCNS(=O)(=O)c1cccc(C(=O)Nc2ccc(-c3nnc(O)c4ccccc34)cc2)c1,5.7,EGFR,CHEMBL2000481
CN(C)C=CCC(=O)N1CCOc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3cc21,6.05,EGFR,CHEMBL2441567
O=C1NN(c2ccc(F)cc2)C(=O)/C1=C\c1cccc(OCc2ccccc2F)c1,5.25,EGFR,CHEMBL2029696
Cc1ccc(Cn2cc(-c3ccc4[nH]ncc4c3)nn2)c(C)c1,5.7,EGFR,CHEMBL1984432
N#C/C(=C\c1cc(O)c(O)c(O)c1)C(=N)C(C#N)C#N,6.1,EGFR,CHEMBL78257
CN1C(=O)CC(=NCc2cccc(C(F)(F)F)c2)N(C)C1=O,4.08,EGFR,CHEMBL2029695
Nc1nc2c(c(Nc3cccc(Cl)c3)n1)-c1ccccc1C2,4.71,EGFR,CHEMBL2047242
CC(=O)N1N=C(c2ccc(C)c(C)c2)CC1c1ccccc1Cl,4.67,EGFR,CHEMBL1171638
CCN(C)C(=O)O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1,7.3,EGFR,CHEMBL517585
COc1ccc(N(CCN/N=N/c2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)CC(C)Cl)cc1,6.01,EGFR,CHEMBL225721
Cc1ccc(F)c(NC(=O)Nc2ccc(-c3ccc4nccnc4c3N)cc2)c1,5.7,EGFR,CHEMBL1971649
COc1ccc2c(Nc3cccc(Br)c3)ncnc2n1,6.58,EGFR,CHEMBL301549
COC(=O)N(C)[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,5.62,EGFR,CHEMBL130049
NC(=O)c1cccc2[nH]c(-c3ccc(NC(=O)c4cccc(S(=O)(=O)N5CCOCC5)c4)cc3)nc12,5.7,EGFR,CHEMBL1986597
NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc([N+](=O)[O-])cc1,5.11,EGFR,CHEMBL1173666
N#CC(C#N)=C(C#N)c1ccc(O)c(O)c1,5.0,EGFR,CHEMBL474267
CCCC(=O)Nc1n[nH]c2nc3ccccc3cc12,5.7,EGFR,CHEMBL1967564
CN(CC(O)CO)c1c(Br)cccc1Nc1ncnc2ccncc12,8.49,EGFR,CHEMBL410635
NC(COc1cncc(-c2ccc3c(c2)CC(=O)N3)c1)Cc1c[nH]c2ccccc12,5.7,EGFR,CHEMBL1967302
COc1ccc(-c2nn(C[C@@H](C)CO)c3ncnc(N)c23)cc1OC,4.74,EGFR,CHEMBL1242381
COc1ccc(-c2nn(C[C@H](C)CO)c3ncnc(N)c23)cc1OC,4.92,EGFR,CHEMBL1242380
N#Cc1cnc2c(Cl)cc(NCc3cccc[n+]3O)cc2c1Nc1ccc(F)c(Cl)c1,5.54,EGFR,CHEMBL395573
CCOC(=O)N[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1,7.22,EGFR,CHEMBL525805
OCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21,8.39,EGFR,CHEMBL2048905
O=C(Cc1ccc(Cl)cc1)NS(=O)(=O)c1ccc(Cl)cc1,4.99,EGFR,CHEMBL1828873
Cc1ccc(CNC2C(=O)C(=O)C2=Nc2ccncc2)cc1C,5.7,EGFR,CHEMBL1983449
CC(=O)N(c1ccncc1)C1C(=O)C(=O)C1=NC(C)C(C)(C)C,5.7,EGFR,CHEMBL2005899
Cc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccnc4)c3)c12,5.74,EGFR,CHEMBL394463
O=C(Cc1cccc(Br)c1)NS(=O)(=O)c1ccccc1,4.61,EGFR,CHEMBL1829271
COc1cc2ncc(C#N)c(Nc3ccc(C)c(Cl)c3)c2cc1OC,5.83,EGFR,CHEMBL109355
C=S(O)(O)=CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)c(C(F)(F)F)c4)c3c2)o1,6.8,EGFR,CHEMBL387207
OCCN(CCO)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,8.46,EGFR,CHEMBL36164
CN(C)c1ccc(CNC(=O)c2cc3c(-c4ccccc4)[nH]nc3s2)cc1,5.7,EGFR,CHEMBL1984367
Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1/C=C/c1ccc(CNC2CC2)cc1,7.01,EGFR,CHEMBL1934633
CC[n+]1c(C=CN(C)c2ccccc2)n(-c2ccccc2)c2ccc(-c3nc4ccccc4s3)cc21,4.6,EGFR,CHEMBL1186409
O=C1NC(=O)c2c1c1c3ccccc3n3c1c1c2c2ccccc2n1C1CCC3O1,4.6,EGFR,CHEMBL304428
COc1cc(Nc2nccc(Nc3cc(C4CCCCC4)no3)n2)cc(OC)c1OC,6.4,EGFR,CHEMBL1984711
CCCCCCCCCCCCCCCCOC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,7.32,EGFR,CHEMBL598307
O=C(O)CCNc1c(Br)cccc1Nc1ncnc2ccncc12,9.21,EGFR,CHEMBL408399
CN(CC(O)C(O)C(O)C(O)CO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.49,EGFR,CHEMBL127611
COc1cc2ncc(C(=O)O)c(Nc3cccc(Cl)c3)c2cc1OC,5.04,EGFR,CHEMBL1947122
OC1CCC(Nc2cc(Cl)nc(-c3c[nH]c4ncccc34)n2)CC1,6.2,EGFR,CHEMBL1991674
O=C(NCCO)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,7.57,EGFR,CHEMBL3092322
CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1,5.59,EGFR,CHEMBL217092
Cc1nn(C)c2sc(C(N)=O)c(N)c12,4.7,EGFR,CHEMBL1996837
O=C(Nc1cccc(C(F)(F)F)n1)Nc1ccnc2c(Cl)cccc12,5.7,EGFR,CHEMBL1980540
COc1cc(F)c(-c2nn(C(C)C)c3ncnc(N)c23)cc1F,4.99,EGFR,CHEMBL1242027
O=C(c1cc2ccccc2[nH]1)c1cc2c(Nc3ccc(OCc4cccc(F)c4)cc3Cl)ncnc2s1,7.73,EGFR,CHEMBL1928301
COc1cccc(/C=C/C(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)c1,5.22,EGFR,CHEMBL1812556
Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1NC(=O)c1cnc(N(C)C)nc1,5.26,EGFR,CHEMBL3234751
C=CC(=O)Nc1ccc2[nH]cnc(NC3=CC(=C)C=CC3)c1-2,9.38,EGFR,CHEMBL474147
COc1nccn2c(-c3ccnc(NCC(C)(C)CO)n3)c(-c3ccc(F)cc3)nc12,5.7,EGFR,CHEMBL2005792
Nc1ncnc2c1c(-c1ccccc1)cn2C1CCC1,6.14,EGFR,CHEMBL166766
COc1cccc(-c2cn(C3CCN(CCO)CC3)c3ncnc(N)c23)c1,6.05,EGFR,CHEMBL169200
CC1(C)CC(C(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)CC(C)(C)N1O,7.51,EGFR,CHEMBL1946926
COc1cccc(CNc2ncnc3cc(N)ncc23)c1,5.54,EGFR,CHEMBL332173
Cc1cc(Cl)ccc1NC(=S)NNC(=O)C(O)(c1ccccc1)c1ccccc1,5.7,EGFR,CHEMBL1988173
O=C1NCCc2[nH]c(-c3ccnc(-c4cnc5ccccc5c4)c3)cc21,5.7,EGFR,CHEMBL226403
O=C(Oc1cccc2ccccc12)c1cc(NCc2cc(O)ccc2O)ccc1O,6.96,EGFR,CHEMBL168915
C=S(O)(O)=CCNCc1nc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)cc4)c3c2)cs1,7.09,EGFR,CHEMBL473543
COc1cc2ncc(C#N)c(N[C@@H]3C[C@H]3c3ccccc3)c2cc1OCCCc1cccnc1,7.17,EGFR,CHEMBL248222
O=C(/C=C/CN1CCOCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.13,EGFR,CHEMBL316127
CNS(=O)(=O)c1ccccc1Nc1nc(Nc2cc(OC)c(OC)c(OC)c2)ncc1Cl,7.1,EGFR,CHEMBL1993661
CC(C)c1ccc(Nc2nc(NC(=O)C(C)(C)C)nc3[nH]c4cccc(Cl)c4c23)cc1,4.41,EGFR,CHEMBL2337368
COc1cc(C=C2SC(=S)NC2=O)ccc1O,5.7,EGFR,CHEMBL1973098
Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccccc1Br,4.61,EGFR,CHEMBL1172947
CC(C)N(CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1)C(C)C,6.6,EGFR,CHEMBL113900
N#C/C(=C\c1cc(CSc2ccccc2)c(O)c(OCc2ccccc2)c1)C(N)=O,6.1,EGFR,CHEMBL490569
Nc1c(F)cccc1Nc1ncnc2ccncc12,6.07,EGFR,CHEMBL270924
Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1/C=C/c1ccc(CNCCS(C)(=O)=O)o1,6.34,EGFR,CHEMBL2385959
COc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1OCCCCCCC(O)=NO,8.04,EGFR,CHEMBL598799
CCN1CCN(CC/C=C/c2ccc3c(Nc4ccc(Sc5nccn5C)c(Cl)c4)c(C#N)cnc3c2)CC1,8.0,EGFR,CHEMBL489058
CC(C)c1ccc(Nc2nc(N)nc3[nH]c(Cc4ccc(Cl)cc4Cl)cc23)cc1,4.34,EGFR,CHEMBL1095463
CN(c1ccccc1)c1[nH]cnc2ncnc1-2,5.7,EGFR,CHEMBL335052
Oc1[nH]c2ccc(I)cc2c1/N=N/c1cccc2cccnc12,4.0,EGFR,CHEMBL205875
Cc1[nH]c(/C=C2\C(=O)Nc3ccc(S(=O)(=O)Cc4c(Cl)cccc4Cl)cc32)c(C)c1C(=O)N1CCC[C@@H]1CN1CCCC1,5.42,EGFR,CHEMBL450786
CCN(CC)C(C)/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OC,5.32,EGFR,CHEMBL325156
OCCNCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,7.35,EGFR,CHEMBL391321
O=C(/C=C/c1ccc([N+](=O)[O-])cc1)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,5.46,EGFR,CHEMBL1812570
CC(C)N(CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)C(C)C,7.01,EGFR,CHEMBL92961
COC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1O,5.74,EGFR,CHEMBL76929
CCOc1cc2ncnc(NC3=CC(=O)C(OCc4ccccc4)=CC3=O)c2cc1NC(=O)/C=C/CN(C)C,7.73,EGFR,CHEMBL243629
Fc1ccc(Nc2ncnc3nc(Nc4ccc(CN5CCCC5)cc4)sc23)cc1Cl,8.4,EGFR,CHEMBL470219
CC(NC1C(=O)C(=O)C1=Nc1ccncc1)C(C)(C)C,5.7,EGFR,CHEMBL1986186
Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(c3)CCC4)c21,5.85,EGFR,CHEMBL65848
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OC[C@@H]1CCCN(C)C1,7.0,EGFR,CHEMBL1907763
COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)cc3)ncnc2cc1OCCCN1CCN(C)CC1,7.34,EGFR,CHEMBL595615
Nc1ccccc1NC(=O)/C=C/c1cccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)c1,7.31,EGFR,CHEMBL1630114
Cc1ccc(C2=NN(C3=NC(c4ccccc4)CS3)C(c3ccc4ccccc4c3)C2)cc1C,6.19,EGFR,CHEMBL3263373
Nc1cc2ncnc(Nc3ccc([N+](=O)[O-])cc3)c2cn1,4.19,EGFR,CHEMBL333115
NC(=O)c1sc2c(Br)ccc(Cl)c2c1N,5.7,EGFR,CHEMBL1998611
CN(C)CC(CNNC(N)=O)C(=O)c1ccc(OCc2ccccc2)cc1,5.41,EGFR,CHEMBL541307
Cn1nc(C(F)(F)F)c2c(=O)c3cc(Cl)ccc3n(O)c21,5.7,EGFR,CHEMBL207400
CCCCN(Cc1cccc(Br)c1O)C(=O)Nc1ccccc1,4.43,EGFR,CHEMBL590962
CC(C)(C)n1nc(-c2ccc(Cl)cc2)c2c(N)ncnc21,6.32,EGFR,CHEMBL406845
CN[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N[C@@H]4O,7.77,EGFR,CHEMBL338049
CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,6.59,EGFR,CHEMBL283682
COc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1C,6.6,EGFR,CHEMBL113023
COc1cc2c(Nc3c(F)cc(Br)cc3F)ncnc2cc1OCC1CCNCC1,6.4,EGFR,CHEMBL279459
Fc1cccc(COc2ccc(Nc3ncnc4sc(-c5cccs5)cc34)cc2Cl)c1,8.05,EGFR,CHEMBL506414
Cc1ccccc1C(C)Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12,7.77,EGFR,CHEMBL1914659
CC(=O)N1N=C(c2ccc(C)c(C)c2)CC1c1ccc(Cl)cc1,4.7,EGFR,CHEMBL1173022
CCCCCc1nc2c(-c3ccc(Cl)cc3)n[nH]c2c(=O)n1NC(=O)c1ccccc1,5.5,EGFR,CHEMBL1080921
COc1ccc(CC(=O)NS(=O)(=O)c2ccc(F)cc2)cc1,4.66,EGFR,CHEMBL1828882
CC(C)n1nc(-c2ccn3ccnc3c2)c2c(N)ncnc21,4.35,EGFR,CHEMBL1242665
Cc1ccc(F)cc1Nc1nc2cc(Cl)c(N(C)C(=O)CC=CN(C)C)cc2n2cncc12,8.47,EGFR,CHEMBL1916897
CCOc1cc2ncc(C#N)c(Nc3ccc4c(ccn4S(=O)(=O)c4ccccc4)c3)c2cc1NC(=O)/C=C/CN(C)C,7.09,EGFR,CHEMBL179164
N#C/C(=C\c1cc(-c2ccccc2)c(O)c(-c2ccccc2)c1)C(N)=O,6.4,EGFR,CHEMBL490768
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CC(OC)C1,7.47,EGFR,CHEMBL2425085
NC(=O)c1cccc(-c2cnc3[nH]cc(-c4ccccc4)c3c2)c1,6.4,EGFR,CHEMBL1982957
C/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,9.3,EGFR,CHEMBL136404
Cc1c(C)n(C)c2ncnc(Nc3cccc(Cl)c3)c12,3.35,EGFR,CHEMBL120667
CC(=O)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(F)cc1,4.74,EGFR,CHEMBL1173249
CC(=O)NCCNCc1ccc(-c2cc3ncnc(Nc4ccc5[nH]ccc5c4)c3s2)cc1,8.3,EGFR,CHEMBL80809
Clc1cccc(Nc2[nH]nc3ncnc(Oc4cccc(Cl)c4)c23)c1,4.62,EGFR,CHEMBL334026
N#CC(C#N)Cc1ccc(O)cc1,2.19,EGFR,CHEMBL76587
COc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCNCC2)n1,5.7,EGFR,CHEMBL95692
N#C/C(=C\c1ccc2[nH]ccc2c1)C(=N)C(C#N)C#N,4.0,EGFR,CHEMBL59150
COc1cc2c(Oc3ccc(NS(=O)(=O)c4cccc(-c5ccco5)c4)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,5.72,EGFR,CHEMBL3263969
CC(C)(C)C(=O)Nc1nc(Nc2cccc(F)c2)c2c(n1)[nH]c1cccc(Cl)c12,4.51,EGFR,CHEMBL2337371
CCCCC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,8.35,EGFR,CHEMBL202424
COc1cc(N2CCN(C(C)C)CC2)ccc1Nc1nc(Nc2cccc3ncccc23)c2cc[nH]c2n1,5.73,EGFR,CHEMBL458438
COc1ccc(-c2cnc3c(Br)cnn3c2)cc1,5.7,EGFR,CHEMBL443962
O=[N+]([O-])c1ccc2c(Nc3cccc(Cl)c3)ncnc2c1,6.09,EGFR,CHEMBL93635
COc1cccc(C(C)NC(=O)c2ccc(-c3ccncc3F)cc2OC)c1,5.7,EGFR,CHEMBL1991188
COc1cc(OC2CCN(C(C)=O)CC2)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1,6.06,EGFR,CHEMBL204330
Brc1cccc(Nc2ncnc3cc(NCCc4c[nH]cn4)ncc23)c1,9.04,EGFR,CHEMBL338114
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@@H](CO)C(N)=O,7.7,EGFR,CHEMBL208286
Nc1cc2ncnc(Nc3ccccc3)c2cn1,6.6,EGFR,CHEMBL122534
CC(C)n1nc(-c2ccc3c(ccn3C(=O)OC(C)(C)C)c2)c2c(N)ncnc21,6.75,EGFR,CHEMBL1242852
Cc1nn(C)cc1C(=O)Nc1ccn(Cc2c(F)cccc2Cl)n1,4.14,EGFR,CHEMBL2029697
OC[C@@H](Nc1ncnc2sc3c(c12)CCC3)c1ccccc1,5.96,EGFR,CHEMBL1272006
Oc1[nH]c2ccccc2c1Cc1cc2c([nH]1)=CCC(Br)C=2,4.88,EGFR,CHEMBL408565
COc1cccc(-n2ncc3c(N/N=C/c4ccc(C(=O)NCCN(C)C)cc4)ncnc32)c1,7.24,EGFR,CHEMBL1909383
Oc1c(Br)cccc1CN(Cc1ccc(F)cc1)C(=S)Nc1ccccc1,6.01,EGFR,CHEMBL589561
Oc1ccc(-c2nc3c(O)cc(O)cc3s2)cc1,3.77,EGFR,CHEMBL45564
O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1cccc2ccccc12,5.6,EGFR,CHEMBL202196
Cn1nc(-c2cnc3[nH]ccc3c2)c2c(N)ncnc21,4.82,EGFR,CHEMBL1240565
C=S(O)(O)=CCNCc1ccc(/C=C/c2c(C)ncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)cc1,7.03,EGFR,CHEMBL1934631
NC1CCc2c(c3cc(OCCc4ccc(O)cc4)ccc3n2CCCCCc2ccccc2)C1,6.01,EGFR,CHEMBL1098120
CN(C)CCCC(=O)Nc1ccc2nccc(Nc3cccc(Br)c3)c2c1,8.77,EGFR,CHEMBL1089524
O=C1Nc2cc(CCOc3ccc(N4CCOCC4)cc3)ccc2Nc2cc(-c3cn(Cc4cc(F)c(F)c(F)c4)c4cnccc34)ccc21,5.7,EGFR,CHEMBL2001923
COc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc4c(c3)OCCO4)n2)cc1,6.13,EGFR,CHEMBL188257
Fc1ccc2c(c1)CNc1c(Nc3cccc(-c4ccccc4)c3)ncnc1O2,5.7,EGFR,CHEMBL206320
CCN1CCC(n2cc(CNc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)nn2)CC1,4.96,EGFR,CHEMBL527026
